1375574581,2,0,93
1375574582,3,30,97
1375574582,5,0,90
1375574583,3,30,97
1375574584,3,30,97
1375574585,3,31,97
1375574585,5,3,90
1375574586,3,31,97
1375574587,3,31,97
1375574588,4,28,91
1375574588,5,0,90
1375574589,4,28,91
1375574590,4,22,91
1375574591,4,22,91
1375574592,4,22,91
1375574593,4,22,91
1375574594,5,0,90
1375574595,5,0,90
1375574596,5,0,90
1375574597,5,0,90
1375574598,5,0,90
1375574599,5,6,90
1375574600,5,6,90
1375574601,5,6,90
1375574608,5,6,90
1375574608,7,0,93
1375574609,7,0,93
1375574610,7,0,93
1375574611,5,7,90
1375574611,7,0,93
1375574612,7,0,93
1375574613,7,0,93
1375574614,5,2,90
1375574614,7,0,93
1375574615,7,0,93
1375574616,7,0,93
1375574617,5,0,90
1375574617,7,43,93
1375574618,7,8,93
1375574619,7,0,93
1375574620,5,0,90
1375574620,7,0,93
1375574621,7,0,93
1375574622,7,0,93
1375574623,7,0,93
1375574624,7,0,93
1375574625,7,0,93
1375574626,7,0,93
1375574627,2,0,93
1375574627,5,0,90
1375574628,2,0,93
1375574629,2,0,93
1375574630,2,0,93
1375574630,5,3,90
1375574631,2,0,93
1375574632,2,0,93
1375574633,2,0,93
1375574633,5,1,90
1375574634,2,35,93
1375574635,2,7,93
1375574636,2,1,93
1375574636,5,0,90
1375574637,2,0,93
1375574638,2,0,93
1375574639,2,0,93
1375574639,5,0,90
1375574640,2,0,93
1375574641,2,0,93
1375574642,2,0,93
1375574643,2,0,93
1375574644,2,0,93
1375574645,3,31,97
1375574645,5,0,90
1375574646,3,31,97
1375574647,3,31,97
1375574648,3,31,97
1375574648,5,2,90
1375574649,3,31,97
1375574650,3,31,97
1375574651,4,22,91
1375574651,5,0,90
1375574652,4,22,91
1375574653,4,33,91
1375574654,4,33,91
1375574655,4,33,91
1375574656,4,33,91
1375574657,5,0,90
1375574658,5,0,90
1375574659,5,0,90
1375574660,5,0,90
1375574661,5,0,90
1375574662,5,7,90
1375574663,5,7,90
1375574664,5,7,90
1375574671,5,7,90
1375574671,7,0,93
1375574672,7,0,93
1375574673,7,0,93
1375574674,5,7,90
1375574674,7,0,93
1375574675,7,0,93
1375574676,7,0,93
1375574677,5,2,90
1375574677,7,0,93
1375574678,7,0,93
1375574679,7,0,93
1375574680,5,0,90
1375574680,7,45,93
1375574681,7,9,93
1375574682,7,0,93
1375574683,5,0,90
1375574683,7,0,93
1375574684,7,0,93
1375574685,7,0,93
1375574686,7,0,93
1375574687,7,0,93
1375574688,7,0,93
1375574689,7,0,93
1375574690,2,0,93
1375574690,5,0,90
1375574691,2,0,93
1375574692,2,0,93
1375574693,2,0,93
1375574693,5,3,90
1375574694,2,0,93
1375574695,2,0,93
1375574696,2,0,93
1375574696,5,0,90
1375574697,2,37,93
1375574698,2,7,93
1375574699,2,1,93
1375574699,5,0,90
1375574700,2,0,93
1375574701,2,0,93
1375574702,2,0,93
1375574702,5,0,90
1375574703,2,0,93
1375574704,2,0,93
1375574705,2,0,93
1375574706,2,0,93
1375574707,2,0,93
1375574708,3,31,97
1375574708,5,0,90
1375574709,3,31,97
1375574710,3,31,97
1375574711,3,32,97
1375574711,5,2,90
1375574712,3,32,97
1375574713,3,32,97
1375574714,4,33,91
1375574714,5,0,90
1375574715,4,33,91
1375574716,4,34,91
1375574717,4,34,91
1375574718,4,34,91
1375574719,4,34,91
1375574720,5,0,90
1375574721,5,0,90
1375574722,5,0,90
1375574723,5,0,90
1375574724,4,34,91
1375574724,5,0,90
1375574725,5,6,90
1375574726,5,6,90
1375574727,4,13,91
1375574727,5,6,90
1375574731,4,1,91
1375574731,5,6,90
1375574734,5,4,90
1375574734,7,0,93
1375574735,7,0,93
1375574736,7,0,93
1375574737,5,1,90
1375574737,7,0,93
1375574738,7,0,93
1375574739,7,0,93
1375574740,5,0,90
1375574740,7,0,93
1375574741,7,0,93
1375574742,7,0,93
1375574743,5,0,90
1375574743,7,48,93
1375574744,7,10,93
1375574745,7,0,93
1375574746,5,0,90
1375574746,7,0,93
1375574747,7,0,93
1375574748,7,0,93
1375574749,7,0,93
1375574750,7,0,93
1375574751,7,0,93
1375574752,7,0,93
1375574753,2,0,93
1375574753,5,0,90
1375574754,2,0,93
1375574755,2,0,93
1375574756,2,0,93
1375574756,5,3,90
1375574757,2,0,93
1375574758,2,0,93
1375574759,2,0,93
1375574759,5,1,90
1375574760,2,40,93
1375574761,2,9,93
1375574762,2,1,93
1375574762,5,0,90
1375574763,2,0,93
1375574764,2,0,93
1375574765,2,0,93
1375574765,5,0,90
1375574766,2,0,93
1375574767,2,0,93
1375574768,2,0,93
1375574769,2,0,93
1375574770,2,0,93
1375574771,3,32,97
1375574771,5,0,90
1375574772,3,32,97
1375574773,3,32,97
1375574774,3,31,97
1375574774,5,2,90
1375574775,3,31,97
1375574776,3,31,97
1375574777,4,0,91
1375574777,5,0,90
1375574778,4,0,91
1375574779,4,30,91
1375574780,4,30,91
1375574781,4,30,91
1375574782,4,30,91
1375574783,5,0,90
1375574784,5,0,90
1375574785,5,0,90
1375574786,5,0,90
1375574787,5,0,90
1375574788,5,6,90
1375574789,5,6,90
1375574790,5,6,90
1375574797,5,6,90
1375574797,7,0,93
1375574798,7,0,93
1375574799,7,0,93
1375574800,5,7,90
1375574800,7,0,93
1375574801,7,0,93
1375574802,7,0,93
1375574803,5,2,90
1375574803,7,0,93
1375574804,7,0,93
1375574805,7,0,93
1375574806,5,0,90
1375574806,7,48,93
1375574807,7,10,93
1375574808,7,0,93
1375574809,5,0,90
1375574809,7,0,93
1375574810,7,0,93
1375574811,7,0,93
1375574812,7,0,93
1375574813,7,0,93
1375574814,7,0,93
1375574815,7,0,93
1375574816,2,0,93
1375574816,5,0,90
1375574817,2,0,93
1375574818,2,0,93
1375574819,2,0,93
1375574819,5,3,90
1375574820,2,0,93
1375574821,2,0,93
1375574822,2,0,93
1375574822,5,0,90
1375574823,2,43,93
1375574824,2,9,93
1375574825,2,1,93
1375574825,5,0,90
1375574826,2,0,93
1375574827,2,0,93
1375574828,2,0,93
1375574828,5,0,90
1375574829,2,0,93
1375574830,2,0,93
1375574831,2,0,93
1375574832,2,0,93
1375574833,2,0,93
1375574834,3,31,97
1375574834,5,0,90
1375574835,3,31,97
1375574836,3,31,97
1375574837,3,32,97
1375574837,5,2,90
1375574838,3,32,97
1375574839,3,32,97
1375574840,4,30,91
1375574840,5,0,90
1375574841,4,30,91
1375574842,4,36,91
1375574843,4,36,91
1375574844,4,36,91
1375574845,4,36,91
1375574846,5,0,90
1375574847,5,0,90
1375574848,5,0,90
1375574849,5,0,90
1375574850,5,0,90
1375574851,5,6,90
1375574852,5,6,90
1375574853,5,6,90
1375574860,5,6,90
1375574860,7,0,93
1375574861,7,0,93
1375574862,7,0,93
1375574863,5,7,90
1375574863,7,0,93
1375574864,7,0,93
1375574865,7,0,93
1375574866,5,2,90
1375574866,7,0,93
1375574867,7,0,93
1375574868,7,0,93
1375574869,5,0,90
1375574869,7,49,93
1375574870,7,10,93
1375574871,7,0,93
1375574872,5,0,90
1375574872,7,0,93
1375574873,7,0,93
1375574874,7,0,93
1375574875,7,0,93
1375574876,7,0,93
1375574877,7,0,93
1375574878,7,0,93
1375574879,2,0,93
1375574879,5,0,90
1375574880,2,0,93
1375574881,2,0,93
1375574882,2,0,93
1375574882,5,3,90
1375574883,2,0,93
1375574884,2,0,93
1375574885,2,0,93
1375574885,5,1,90
1375574886,2,46,93
1375574887,2,10,93
1375574888,2,1,93
1375574888,5,0,90
1375574889,2,0,93
1375574890,2,0,93
1375574891,2,0,93
1375574891,5,0,90
1375574892,2,0,93
1375574893,2,0,93
1375574894,2,0,93
1375574895,2,0,93
1375574896,2,0,93
1375574897,3,32,97
1375574897,5,0,90
1375574898,3,32,97
1375574899,3,32,97
1375574900,3,32,97
1375574900,5,2,90
1375574901,3,32,97
1375574902,3,32,97
1375574903,4,36,91
1375574903,5,0,90
1375574904,4,36,91
1375574905,4,37,91
1375574906,4,37,91
1375574907,4,37,91
1375574908,4,37,91
1375574909,5,0,90
1375574910,5,0,90
1375574911,5,0,90
1375574912,5,0,90
1375574913,5,0,90
1375574914,5,6,90
1375574915,5,6,90
1375574916,5,6,90
1375574923,5,6,90
1375574923,7,0,93
1375574924,7,0,93
1375574925,7,0,93
1375574926,5,6,90
1375574926,7,0,93
1375574927,7,0,93
1375574928,7,0,93
1375574929,5,2,90
1375574929,7,0,93
1375574930,7,0,93
1375574931,7,0,93
1375574932,5,0,90
1375574932,7,49,93
1375574933,7,10,93
1375574934,7,0,93
1375574935,5,0,90
1375574935,7,0,93
1375574936,7,0,93
1375574937,7,0,93
1375574938,7,0,93
1375574939,7,0,93
1375574940,7,0,93
1375574941,7,0,93
1375574942,2,0,93
1375574942,5,0,90
1375574943,2,0,93
1375574944,2,0,93
1375574945,2,0,93
1375574945,5,3,90
1375574946,2,0,93
1375574947,2,0,93
1375574948,2,0,93
1375574948,5,0,90
1375574949,2,47,93
1375574950,2,11,93
1375574951,2,2,93
1375574951,5,0,90
1375574952,2,0,93
1375574953,2,0,93
1375574954,2,0,93
1375574954,5,0,90
1375574955,2,0,93
1375574956,2,0,93
1375574957,2,0,93
1375574958,2,0,93
1375574959,2,0,93
1375574960,3,32,97
1375574960,5,0,90
1375574961,3,32,97
1375574962,3,32,97
1375574963,3,32,97
1375574963,5,2,90
1375574964,3,32,97
1375574965,3,32,97
1375574966,4,37,91
1375574966,5,0,90
1375574967,4,37,91
1375574968,4,37,91
1375574969,4,37,91
1375574970,4,37,91
1375574971,4,37,91
1375574972,5,0,90
1375574973,5,0,90
1375574974,5,0,90
1375574975,5,0,90
1375574976,5,0,90
1375574977,5,6,90
1375574978,5,6,90
1375574979,5,6,90
1375574986,5,6,90
1375574986,7,0,93
1375574987,7,0,93
1375574988,7,0,93
1375574989,5,7,90
1375574989,7,0,93
1375574990,7,0,93
1375574991,7,0,93
1375574992,5,2,90
1375574992,7,0,93
1375574993,7,0,93
1375574994,7,0,93
1375574995,5,0,90
1375574995,7,49,93
1375574996,7,11,93
1375574997,7,0,93
1375574998,5,0,90
1375574998,7,0,93
1375574999,7,0,93
1375575000,7,0,93
1375575001,7,0,93
1375575002,7,0,93
1375575003,7,0,93
1375575004,7,0,93
1375575005,2,0,93
1375575005,5,0,90
1375575006,2,0,93
1375575007,2,0,93
1375575008,2,0,93
1375575008,5,3,90
1375575009,2,0,93
1375575010,2,0,93
1375575011,2,0,93
1375575011,5,1,90
1375575012,2,47,93
1375575013,2,11,93
1375575014,2,2,93
1375575014,5,0,90
1375575015,2,0,93
1375575016,2,0,93
1375575017,2,0,93
1375575017,5,0,90
1375575018,2,0,93
1375575019,2,0,93
1375575020,2,0,93
1375575021,2,0,93
1375575022,2,0,93
1375575023,3,32,97
1375575023,5,0,90
1375575024,3,32,97
1375575025,3,32,97
1375575026,3,32,97
1375575026,5,2,90
1375575027,3,32,97
1375575028,3,32,97
1375575029,4,37,91
1375575029,5,0,90
1375575030,4,37,91
1375575031,4,38,91
1375575032,4,38,91
1375575033,4,38,91
1375575034,4,38,91
1375575035,5,0,90
1375575036,5,0,90
1375575037,5,0,90
1375575038,5,0,90
1375575039,5,0,90
1375575040,5,6,90
1375575041,5,6,90
1375575042,5,6,90
1375575049,5,6,90
1375575049,7,0,93
1375575050,7,0,93
1375575051,7,0,93
1375575052,5,7,90
1375575052,7,0,93
1375575053,7,0,93
1375575054,7,0,93
1375575055,5,2,90
1375575055,7,0,93
1375575056,7,0,93
1375575057,7,0,93
1375575058,5,0,90
1375575058,7,49,93
1375575059,7,11,93
1375575060,7,1,93
1375575061,5,0,90
1375575061,7,0,93
1375575062,7,0,93
1375575063,7,0,93
1375575064,7,0,93
1375575065,7,0,93
1375575066,7,0,93
1375575067,7,0,93
1375575068,2,0,93
1375575068,5,0,90
1375575069,2,0,93
1375575070,2,0,93
1375575071,2,0,93
1375575071,5,3,90
1375575072,2,0,93
1375575073,2,0,93
1375575074,2,0,93
1375575074,5,1,90
1375575075,2,47,93
1375575076,2,11,93
1375575077,2,2,93
1375575077,5,0,90
1375575078,2,0,93
1375575079,2,0,93
1375575080,2,0,93
1375575080,5,0,90
1375575081,2,0,93
1375575082,2,0,93
1375575083,2,0,93
1375575084,2,0,93
1375575085,2,0,93
1375575086,3,32,97
1375575086,5,0,90
1375575087,3,32,97
1375575088,3,32,97
1375575089,3,32,97
1375575089,5,2,90
1375575090,3,32,97
1375575091,3,32,97
1375575092,4,38,91
1375575092,5,0,90
1375575093,4,38,91
1375575093,5,0,90
1375575094,4,39,91
1375575095,4,39,91
1375575095,5,0,90
1375575097,4,39,91
1375575098,4,39,91
1375575099,5,0,90
1375575100,5,0,90
1375575101,5,0,90
1375575102,5,0,90
1375575103,5,0,90
1375575104,5,4,90
1375575105,5,4,90
1375575106,5,4,90
1375575112,5,4,90
1375575112,7,0,93
1375575113,5,6,90
1375575113,7,0,93
1375575114,7,0,93
1375575115,5,6,90
1375575115,7,0,93
1375575116,5,2,90
1375575116,7,0,93
1375575117,7,0,93
1375575118,5,2,90
1375575118,7,0,93
1375575119,5,0,90
1375575119,7,0,93
1375575120,7,0,93
1375575121,5,0,90
1375575121,7,50,93
1375575122,7,11,93
1375575123,7,1,93
1375575124,5,0,90
1375575124,7,0,93
1375575125,7,0,93
1375575126,7,0,93
1375575127,7,0,93
1375575128,7,0,93
1375575129,7,0,93
1375575130,7,0,93
1375575131,2,0,93
1375575131,5,0,90
1375575132,2,0,93
1375575132,5,3,90
1375575133,2,0,93
1375575134,2,0,93
1375575134,5,3,90
1375575135,2,0,93
1375575135,5,0,90
1375575136,2,0,93
1375575137,2,0,93
1375575137,5,0,90
1375575138,2,47,93
1375575138,5,0,90
1375575139,2,11,93
1375575140,2,2,93
1375575140,5,0,90
1375575141,2,0,93
1375575141,5,0,90
1375575142,2,0,93
1375575143,2,0,93
1375575143,5,0,90
1375575144,2,0,93
1375575144,5,0,90
1375575145,2,0,93
1375575146,2,0,93
1375575147,2,0,93
1375575148,2,0,93
1375575149,3,32,97
1375575150,3,32,97
1375575150,5,0,90
1375575151,3,32,97
1375575152,3,33,97
1375575153,3,33,97
1375575153,5,2,90
1375575154,3,33,97
1375575155,4,39,91
1375575156,4,39,91
1375575156,5,0,90
1375575157,4,40,91
1375575159,4,40,91
1375575160,4,40,91
1375575161,4,40,91
1375575162,5,0,90
1375575163,5,0,90
1375575164,5,0,90
1375575165,5,0,90
1375575166,5,0,90
1375575167,5,6,90
1375575168,5,6,90
1375575169,5,6,90
1375575175,5,6,90
1375575175,7,0,93
1375575176,5,7,90
1375575176,7,0,93
1375575177,7,0,93
1375575178,5,7,90
1375575178,7,0,93
1375575179,5,2,90
1375575179,7,0,93
1375575180,7,0,93
1375575181,5,2,90
1375575181,7,0,93
1375575182,7,0,93
1375575183,7,0,93
1375575184,5,0,90
1375575184,7,49,93
1375575185,7,11,93
1375575186,7,1,93
1375575187,5,0,90
1375575187,7,0,93
1375575188,7,0,93
1375575189,7,0,93
1375575190,7,0,93
1375575191,7,0,93
1375575192,7,0,93
1375575193,7,0,93
1375575194,2,0,93
1375575194,5,0,90
1375575195,2,0,93
1375575195,5,3,90
1375575196,2,0,93
1375575197,2,0,93
1375575197,5,3,90
1375575198,2,0,93
1375575198,5,1,90
1375575199,2,0,93
1375575200,2,0,93
1375575200,5,1,90
1375575201,2,47,93
1375575201,5,0,90
1375575202,2,11,93
1375575203,2,2,93
1375575203,5,0,90
1375575204,2,0,93
1375575204,5,0,90
1375575205,2,0,93
1375575206,2,0,93
1375575206,5,0,90
1375575207,2,0,93
1375575207,5,0,90
1375575208,2,0,93
1375575209,2,0,93
1375575210,2,0,93
1375575211,2,0,93
1375575212,3,33,97
1375575213,3,33,97
1375575213,5,0,90
1375575214,3,33,97
1375575215,3,33,97
1375575216,3,33,97
1375575216,5,2,90
1375575218,3,33,97
1375575219,4,40,91
1375575219,5,0,90
1375575220,4,40,91
1375575221,4,41,91
1375575222,4,41,91
1375575223,4,41,91
1375575224,4,41,91
1375575225,5,0,90
1375575226,5,0,90
1375575227,5,0,90
1375575228,5,0,90
1375575229,5,0,90
1375575230,5,7,90
1375575231,5,7,90
1375575232,5,7,90
1375575238,5,7,90
1375575238,7,0,93
1375575239,5,7,90
1375575239,7,0,93
1375575240,7,0,93
1375575241,5,7,90
1375575241,7,0,93
1375575242,5,2,90
1375575242,7,0,93
1375575243,7,0,93
1375575244,5,2,90
1375575244,7,0,93
1375575245,5,0,90
1375575245,7,0,93
1375575246,7,0,93
1375575247,5,0,90
1375575247,7,50,93
1375575248,5,0,90
1375575248,7,11,93
1375575249,7,1,93
1375575250,5,0,90
1375575250,7,0,93
1375575251,5,0,90
1375575251,7,0,93
1375575252,7,0,93
1375575253,7,0,93
1375575254,7,0,93
1375575255,7,0,93
1375575256,7,0,93
1375575257,2,0,93
1375575257,5,0,90
1375575258,2,0,93
1375575258,5,3,90
1375575259,2,0,93
1375575260,2,0,93
1375575260,5,3,90
1375575261,2,0,93
1375575261,5,0,90
1375575262,2,0,93
1375575263,2,0,93
1375575263,5,0,90
1375575264,2,48,93
1375575264,5,0,90
1375575265,2,11,93
1375575266,2,2,93
1375575266,5,0,90
1375575267,2,0,93
1375575267,5,0,90
1375575268,2,0,93
1375575269,2,0,93
1375575269,5,0,90
1375575270,2,0,93
1375575270,5,0,90
1375575271,2,0,93
1375575272,2,0,93
1375575273,2,0,93
1375575275,2,0,93
1375575276,3,33,97
1375575276,5,0,90
1375575277,3,33,97
1375575278,3,33,97
1375575279,5,2,90
1375575280,3,33,97
1375575281,3,33,97
1375575282,4,41,91
1375575282,5,0,90
1375575283,4,41,91
1375575284,4,42,91
1375575285,4,42,91
1375575286,4,42,91
1375575287,4,42,91
1375575288,5,0,90
1375575289,5,0,90
1375575290,5,0,90
1375575291,5,0,90
1375575292,5,0,90
1375575293,5,6,90
1375575294,5,6,90
1375575295,5,6,90
1375575301,5,6,90
1375575301,7,0,93
1375575302,5,7,90
1375575302,7,0,93
1375575303,7,0,93
1375575304,5,7,90
1375575304,7,0,93
1375575305,5,2,90
1375575305,7,0,93
1375575306,7,0,93
1375575307,5,2,90
1375575307,7,0,93
1375575308,5,0,90
1375575308,7,0,93
1375575309,7,0,93
1375575310,5,0,90
1375575310,7,50,93
1375575311,5,0,90
1375575311,7,11,93
1375575312,7,1,93
1375575313,5,0,90
1375575313,7,0,93
1375575314,5,0,90
1375575314,7,0,93
1375575315,7,0,93
1375575316,7,0,93
1375575317,7,0,93
1375575318,7,0,93
1375575319,7,0,93
1375575320,2,0,93
1375575321,2,0,93
1375575321,5,0,90
1375575322,2,0,93
1375575323,2,0,93
1375575324,2,0,93
1375575324,5,3,90
1375575325,2,0,93
1375575326,2,0,93
1375575327,2,0,93
1375575327,5,1,90
1375575328,2,11,93
1375575329,2,3,93
1375575330,2,0,93
1375575330,5,0,90
1375575331,2,0,93
1375575332,2,0,93
1375575332,5,0,90
1375575333,2,0,93
1375575333,5,0,90
1375575334,2,0,93
1375575335,2,0,93
1375575337,2,0,93
1375575338,2,0,93
1375575339,3,33,97
1375575339,5,0,90
1375575340,3,33,97
1375575341,3,33,97
1375575342,3,33,97
1375575342,5,2,90
1375575343,3,33,97
1375575344,3,33,97
1375575345,4,42,91
1375575345,5,0,90
1375575346,4,42,91
1375575347,4,44,91
1375575348,4,44,91
1375575349,4,44,91
1375575350,4,44,91
1375575351,5,0,90
1375575352,5,0,90
1375575353,5,0,90
1375575354,5,0,90
1375575355,5,0,90
1375575356,5,7,90
1375575357,5,7,90
1375575358,5,7,90
1375575364,5,7,90
1375575364,7,0,93
1375575365,5,7,90
1375575365,7,0,93
1375575366,7,0,93
1375575367,5,7,90
1375575367,7,0,93
1375575368,5,2,90
1375575368,7,0,93
1375575369,7,0,93
1375575370,5,2,90
1375575370,7,0,93
1375575371,5,0,90
1375575371,7,0,93
1375575372,7,0,93
1375575373,5,0,90
1375575373,7,50,93
1375575374,5,0,90
1375575374,7,50,93
1375575375,7,2,93
1375575376,5,0,90
1375575376,7,0,93
1375575377,5,0,90
1375575377,7,0,93
1375575378,7,0,93
1375575379,7,0,93
1375575380,7,0,93
1375575381,7,0,93
1375575382,7,0,93
1375575383,2,0,93
1375575384,2,0,93
1375575384,5,0,90
1375575385,2,0,93
1375575386,2,0,93
1375575387,2,0,93
1375575387,5,3,90
1375575388,2,0,93
1375575389,2,0,93
1375575390,2,47,93
1375575390,5,0,90
1375575391,2,11,93
1375575392,2,3,93
1375575393,2,1,93
1375575393,5,0,90
1375575394,2,0,93
1375575395,2,0,93
1375575395,5,0,90
1375575396,2,0,93
1375575396,5,0,90
1375575397,2,0,93
1375575399,2,0,93
1375575400,2,0,93
1375575401,2,0,93
1375575402,3,33,97
1375575402,5,0,90
1375575403,3,33,97
1375575404,3,33,97
1375575405,3,33,97
1375575405,5,2,90
1375575406,3,33,97
1375575407,3,33,97
1375575408,4,44,91
1375575408,5,0,90
1375575409,4,44,91
1375575410,4,44,91
1375575411,4,44,91
1375575412,4,44,91
1375575413,4,44,91
1375575414,5,0,90
1375575415,5,0,90
1375575416,5,0,90
1375575417,5,0,90
1375575418,5,0,90
1375575419,5,6,90
1375575420,5,6,90
1375575421,5,6,90
1375575427,7,0,93
1375575428,5,6,90
1375575428,7,0,93
1375575429,7,0,93
1375575430,5,7,90
1375575430,7,0,93
1375575431,5,2,90
1375575431,7,0,93
1375575432,7,0,93
1375575433,5,2,90
1375575433,7,0,93
1375575434,5,0,90
1375575434,7,0,93
1375575435,7,0,93
1375575436,5,0,90
1375575436,7,50,93
1375575437,5,0,90
1375575437,7,12,93
1375575438,7,2,93
1375575439,5,0,90
1375575439,7,0,93
1375575440,5,0,90
1375575440,7,0,93
1375575441,7,0,93
1375575442,7,0,93
1375575443,7,0,93
1375575444,7,0,93
1375575446,7,0,93
1375575447,2,0,93
1375575447,5,0,90
1375575448,2,0,93
1375575449,2,0,93
1375575450,2,0,93
1375575450,5,3,90
1375575451,2,0,93
1375575452,2,0,93
1375575453,2,48,93
1375575453,5,1,90
1375575454,2,12,93
1375575455,2,3,93
1375575456,2,1,93
1375575456,5,0,90
1375575457,2,0,93
1375575458,2,0,93
1375575459,2,0,93
1375575459,5,0,90
1375575461,2,0,93
1375575462,2,0,93
1375575463,2,0,93
1375575464,2,0,93
1375575465,3,33,97
1375575465,5,0,90
1375575466,3,33,97
1375575467,3,33,97
1375575468,3,34,97
1375575468,5,2,90
1375575469,3,34,97
1375575470,3,34,97
1375575471,4,44,91
1375575471,5,0,90
1375575472,4,44,91
1375575473,4,45,91
1375575474,4,45,91
1375575475,4,45,91
1375575476,4,45,91
1375575477,5,0,90
1375575478,5,0,90
1375575479,5,0,90
1375575480,5,0,90
1375575481,5,0,90
1375575482,5,7,90
1375575483,5,7,90
1375575484,5,7,90
1375575490,7,0,93
1375575491,5,7,90
1375575491,7,0,93
1375575492,7,0,93
1375575493,5,7,90
1375575493,7,0,93
1375575494,5,2,90
1375575494,7,0,93
1375575495,7,0,93
1375575496,5,2,90
1375575496,7,0,93
1375575497,5,0,90
1375575497,7,0,93
1375575498,7,0,93
1375575499,5,0,90
1375575499,7,51,93
